chat_id,address
333742258,0x3409ae7135a779500eb2b38e11ee166fe535bf7f
341680155,0xF2DBB776790Dbd4744dD3c22D0e0801dfbD6B9f1
476507592,0xA4b697bF7B8c25e1B5e0a08360aD492FCaEAB309
493023676,0x3208aEa0a8723FD5F6537b6B1299671ae45Bf1A6
424880934,0x93413e4cD5fA9E80b0CA261b131cBBcf35cA84C4
217331385,0xD3a2d7457F10E04680c861D8589072C70B2379B7
198816352,0xec91139D1d0f4FDeFff900BBDdfe29092CA05e58
378230599,0xef328beFCe188F01e20748486737a18635975D09
504134213,0x4C05656BBACd397196b9f1AfaB47ECDE4c7856f4
